"MLY","70179399999","2.18"
"MMH","72389499999","0.75"
"MOB","72223013894","1.23"
"MOD","72492623258","1.15"
"MOT","72767624013","1.31"
"MOU","70200599999","22.86"
"MQT","72743899999","22.23"
"MRY","72491523245","1.67"
"MSL","72323513896","1.72"
"MSN","72641014837","0.61"
"MSO","72773024153","0.67"
"MSP","72658014922","2.42"
"MSS","72622194725","0.70"
"MSY","72231012916","2.58"
"MTJ","72476699999","1.39"
"MTM","70398025308","10.50"
"MUE","91197699999","0.79"
"MVY","72506699999","1.26"
"MWA","72433999999","0.69"
"MYL","72578899999","1.57"
"MYR","74791013717","0.98"
"MYU","70218599999","4.93"
"NIB","72677024033","44.38"
"NIP","72206593837","0.83"
"NIU","91182022521","1.70"
"NNL","70340025506","24.96"
"NUI","70063027403","49.85"
"NUP","70219026615","36.01"
"NYA","72657999999","37.92"
"OAJ","72306999999","1.10"
"OAK","72493023230","1.21"
"OBU","70171899999","46.97"
"ODW","72796499999","1.01"
"OGG","91190022516","1.51"
"OGS","72518699999","0.96"
"OKC","72353013967","1.06"
"OLF","72768699999","0.72"
"OLH","70260699999","39.49"
"OMA","72550014942","1.14"
"OME","70200026617","0.29"
"ONL","72556699999","0.51"
"ONT","72286593180","5.19"
"OPF","72202499999","1.55"
"ORD","72530614855","12.23"
"ORF","72308013737","2.15"
"ORH","72509594746","0.22"
"ORV","70489899999","1.82"
"OTH","72691724284","0.09"
"OTZ","70133026616","2.71"
"OVS","72641614921","40.65"
"OXR","72392793110","0.28"
"PAH","72435003816","0.84"
"PBG","72622504742","0.16"
"PBI","72203012844","1.25"
"PDB","70340025506","45.20"
"PDT","72688024155","1.58"
"PDX","72698024229","2.01"
"PEC","70381799999","28.64"
"PFN","72224599999","0.79"
"PGA","72371099999","0.97"
"PGM","70341025507","37.78"
"PGV","72306793726","42.01"
"PHF","72308699999","1.76"
"PHL","72408013739","1.32"
"PHO","70104399999","0.14"
"PHX","72278023183","2.67"
"PIA","72532014842","0.61"
"PIB","72234899999","0.03"
"PIE","72211699999","1.17"
"PIH","72578024156","2.13"
"PIR","72668624025","0.61"
"PIT","72520094823","1.73"
"PIZ","70121026638","0.01"
"PKA","70219026615","9.55"
"PKB","72427103804","1.09"
"PLN","72734714841","0.91"
"PMD","72382023182","0.04"
"PNS","72222113899","0.72"
"PPV","70260699999","39.49"
"PQI","72713014604","1.06"
"PQS","70200599999","25.23"
"PRC","72372123184","0.71"
"PSC","72784524163","0.83"
"PSG","70386025329","0.29"
"PSP","72286899999","1.42"
"PTA","70340699999","23.84"
"PTH","70333099999","2.10"
"PTU","70305099999","36.00"
"PUB","72464093058","0.75"
"PUW","72785799999","0.79"
"PVC","72507399999","1.12"
"PVD","72507014765","0.62"
"PWK","72530614855","6.52"
"PWM","72606014764","0.85"
"QUL","72330099999","27.65"
"RAP","72662024090","0.87"
"RCE","72798599999","13.20"
"RDD","72591524257","1.35"
"RDM","72683524230","1.84"
"RDU","72306013722","2.35"
"RFD","72543094822","1.22"
"RHI","72741599999","0.85"
"RIC","72401013740","1.32"
"RIV","72286023119","2.31"
"RIW","72576524061","0.35"
"RKD","72607999999","0.79"
"RKS","72574124027","1.66"
"RMP","70179599999","49.87"
"RNO","72488023185","2.55"
"ROA","72411013741","0.60"
"ROC","72529014768","1.68"
"ROW","72268023009","1.00"
"RSJ","72798599999","20.07"
"RST","72644014925","0.71"
"RSW","72210899999","1.18"
"RUT","72516599999","1.40"
"SAN","72290023188","1.19"
"SAT","72253012921","2.38"
"SAV","72207003822","0.52"
"SBA","72392523190","0.69"
"SBN","72535014848","0.86"
"SBP","72289799999","0.99"
"SBY","72404593720","0.41"
"SCC","70063727406","0.97"
"SCE","72512899999","0.19"
"SCK","72492023237","2.56"
"SCM","70212026633","24.70"
"SDF","72423093821","0.86"
"SDP","70316599999","2.18"
