STN_ID,DATE,TIME,LAT,LONG,ELEVATION,STN_NAME,WND_SPD,WND_DIR,CIG,VIS,TMP,DEW,SLP
2836099999,1921-02-27,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0067,+9999,09783
2836099999,1921-02-27,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0028,+9999,09728
2836099999,1921-02-27,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0033,+9999,09687
2836099999,1921-02-28,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,290,99999,000000,-0128,+9999,09766
2836099999,1921-02-28,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,250,99999,000000,-0078,+9999,09782
2836099999,1921-02-28,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,140,99999,000000,-0078,+9999,09686
2836099999,1921-03-01,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0078,+9999,09692
2836099999,1921-03-01,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,250,99999,000000,-0028,+9999,09711
2836099999,1921-03-01,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0033,+9999,09731
2836099999,1921-03-02,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,140,99999,000000,-0033,+9999,09611
2836099999,1921-03-02,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,+0006,+9999,09567
2836099999,1921-03-02,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,360,99999,000000,-0072,+9999,09620
2836099999,1921-03-03,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,360,99999,000000,-0250,+9999,09730
2836099999,1921-03-03,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,360,99999,000000,-0117,+9999,09770
2836099999,1921-03-03,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0222,+9999,09784
